City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
595,Sotouboua,TG,2021-10-31 01:52:52,8.5667,0.9833,74.5,73,100,1.83
596,Waterloo,CA,2021-10-31 01:52:53,43.4668,-80.5164,47.71,99,90,3.0
597,Puerto Penasco,MX,2021-10-31 01:52:53,31.3167,-113.5333,74.91,78,0,1.01
598,Usak,TR,2021-10-31 01:52:53,38.5,29.4167,51.17,63,100,3.15
599,Bondo,CD,2021-10-31 01:52:54,3.8146,23.6866,68.65,99,80,1.3
600,Jawa,JO,2021-10-31 01:52:54,31.8525,35.9393,61.11,67,96,0.0
601,Cartagena,CO,2021-10-31 01:49:27,10.3997,-75.5144,80.22,83,75,2.3
602,Kishanganj,IN,2021-10-31 01:52:55,26.1167,87.9333,70.59,72,0,3.06
603,Komsomolskiy,UZ,2021-10-31 01:52:55,40.4272,71.7189,44.02,61,100,4.61
604,Tilichiki,RU,2021-10-31 01:53:55,60.4667,166.1,6.15,88,10,9.91
605,Kwinana,AU,2021-10-31 01:53:56,-32.25,115.7667,70.81,62,100,5.86
606,Assiniboia,CA,2021-10-31 01:53:56,49.6334,-105.9845,31.91,69,0,11.5
607,Whitehaven,GB,2021-10-31 01:53:57,54.549,-3.5841,48.65,87,95,5.99
608,Belyy Yar,RU,2021-10-31 01:53:58,53.6039,91.3903,35.85,65,0,13.42
609,Vung Tau,VN,2021-10-31 01:53:58,10.346,107.0843,83.48,74,69,16.91
610,Cartagena Del Chaira,CO,2021-10-31 01:53:58,1.3349,-74.8429,72.52,97,100,1.81
611,Mezen,RU,2021-10-31 01:53:59,65.8522,44.24,33.24,99,100,5.79
612,Nouadhibou,MR,2021-10-31 01:53:59,20.931,-17.0347,67.98,83,57,11.5
613,Saint-Pierre,RE,2021-10-31 01:54:00,-21.3393,55.4781,67.68,75,0,5.75
614,Saint-Joseph,RE,2021-10-31 01:54:00,-21.3667,55.6167,66.58,80,12,3.0
615,Shakawe,BW,2021-10-31 01:54:00,-18.3667,21.85,76.14,46,5,4.97
616,Sedan,FR,2021-10-31 01:54:01,49.6667,5.0,52.77,98,97,5.48
617,Ahipara,NZ,2021-10-31 01:54:01,-35.1667,173.1667,62.56,71,97,6.4
618,Atambua,ID,2021-10-31 01:54:02,-9.1061,124.8925,86.59,56,51,3.89
619,Necochea,AR,2021-10-31 01:54:02,-38.5473,-58.7368,54.03,80,88,14.43
620,Te Anau,NZ,2021-10-31 01:54:02,-45.4167,167.7167,51.06,78,93,6.67
621,Maguling,PH,2021-10-31 01:54:03,6.095,124.4033,86.34,68,100,3.74
622,Purranque,CL,2021-10-31 01:54:03,-40.9167,-73.1667,54.73,84,14,3.8
623,Nantucket,US,2021-10-31 01:54:03,41.2835,-70.0995,64.04,94,90,12.66
624,Paita,PE,2021-10-31 01:54:04,-5.0892,-81.1144,65.41,81,20,12.93
625,Sterling,US,2021-10-31 01:53:05,39.0062,-77.4286,57.92,92,90,3.0
626,Talnakh,RU,2021-10-31 01:54:04,69.4865,88.3972,11.16,96,100,4.85
627,Kainantu,PG,2021-10-31 01:54:05,-6.2887,145.8655,79.09,42,36,7.16
628,Afyonkarahisar,TR,2021-10-31 01:54:05,38.75,30.6667,46.0,79,66,2.39
629,Eldorado,BR,2021-10-31 01:54:06,-23.7869,-54.2836,69.08,89,100,4.99
630,Batagay,RU,2021-10-31 01:54:06,67.6333,134.6333,-0.96,95,68,3.96
631,San Jose,US,2021-10-31 01:49:31,37.3394,-121.895,62.47,76,75,1.01
632,Ibra,OM,2021-10-31 01:54:07,22.6906,58.5334,74.16,28,5,6.26
633,Monrovia,LR,2021-10-31 01:54:07,6.3005,-10.7969,76.77,87,100,5.93
634,Aksarka,RU,2021-10-31 01:54:08,66.5606,67.7975,-4.47,91,9,5.06
635,Roebourne,AU,2021-10-31 01:54:08,-20.7833,117.1333,80.24,47,0,13.0
636,Okha,RU,2021-10-31 01:54:08,53.5739,142.9478,31.84,57,100,17.72
637,Cap-Aux-Meules,CA,2021-10-31 01:54:09,47.3821,-61.8597,48.25,93,20,6.91
638,Kuusankoski,FI,2021-10-31 01:54:09,60.907,26.6244,45.12,99,90,1.01
639,Ararat,AM,2021-10-31 01:54:10,39.8317,44.7049,48.54,81,100,1.3
640,Ginda,IN,2021-10-31 01:54:10,30.6945,78.4932,49.33,37,0,5.55
641,Seydi,TM,2021-10-31 01:54:10,39.4816,62.9137,53.01,47,100,6.98
642,Wilmington,US,2021-10-31 01:51:41,34.2257,-77.9447,59.92,76,1,6.91
643,Maracacume,BR,2021-10-31 01:54:11,-2.0428,-45.9592,73.54,96,97,3.31
644,Fomboni,KM,2021-10-31 01:54:11,-12.28,43.7425,78.51,77,2,15.52
645,Kirakira,SB,2021-10-31 01:54:12,-10.4544,161.9205,87.31,62,15,13.0
646,Senanga,ZM,2021-10-31 01:54:12,-16.1167,23.2667,73.69,56,30,1.63
647,Hervey Bay,AU,2021-10-31 01:54:13,-25.2986,152.8535,84.04,72,40,24.61
648,Uyuni,BO,2021-10-31 01:54:13,-20.4597,-66.825,49.48,21,0,6.58
649,Misratah,LY,2021-10-31 01:55:13,32.3754,15.0925,71.24,64,100,10.8
650,Egvekinot,RU,2021-10-31 01:55:14,66.3167,-179.1667,2.98,93,100,11.01
651,Atoyac,MX,2021-10-31 01:55:14,20.0167,-103.5333,63.18,89,22,2.51
652,Tianpeng,CN,2021-10-31 01:55:14,30.9866,103.9393,57.67,68,99,1.43
653,Adre,TD,2021-10-31 01:55:15,13.4667,22.2,72.75,22,29,8.66
654,Derzhavinsk,KZ,2021-10-31 01:55:15,51.1,66.3167,40.73,81,100,18.03
655,Popondetta,PG,2021-10-31 01:55:16,-8.7537,148.2534,92.86,47,76,7.45
656,Aurora,US,2021-10-31 01:54:53,39.7294,-104.8319,56.21,52,75,1.01
657,Half Moon Bay,US,2021-10-31 01:55:16,37.4636,-122.4286,62.06,83,90,3.44
658,Taitung,TW,2021-10-31 01:55:17,22.7583,121.1444,80.87,61,40,6.91
659,Laukaa,RU,2021-10-31 01:55:17,58.7372,29.8453,44.4,91,100,7.07
660,Guane,CU,2021-10-31 01:55:18,22.2025,-84.0875,74.23,74,91,6.87
661,Port Blair,IN,2021-10-31 01:55:18,11.6667,92.75,82.81,76,100,5.73
662,Ode,NG,2021-10-31 01:55:18,7.7899,5.7117,70.18,92,100,3.71
663,Sayyan,YE,2021-10-31 01:55:19,15.1718,44.3244,53.85,82,71,4.5
664,Ishigaki,JP,2021-10-31 01:55:19,24.3448,124.1572,80.73,69,75,12.66
665,Petauke,ZM,2021-10-31 01:55:19,-14.2426,31.3253,70.34,36,8,2.42
666,Tamworth,GB,2021-10-31 01:55:20,52.634,-1.6959,47.57,90,100,3.0
667,Cap Malheureux,MU,2021-10-31 01:55:20,-19.9842,57.6142,71.47,83,0,1.99
668,Rorvik,NO,2021-10-31 01:55:21,64.8621,11.2373,50.67,69,100,23.47
669,Aguas Vermelhas,BR,2021-10-31 01:55:21,-15.7472,-41.46,66.42,91,100,5.55
670,Aitape,PG,2021-10-31 01:55:22,-3.1374,142.3475,84.69,74,62,6.93
671,Poli,TZ,2021-10-31 01:55:22,-3.3333,36.8,61.07,90,18,4.16
672,Clarence Town,AU,2021-10-31 01:55:22,-32.5833,151.7833,70.63,46,99,8.39
673,Muros,ES,2021-10-31 01:55:23,42.7762,-9.0603,67.23,92,100,19.93
674,Araxa,BR,2021-10-31 01:55:15,-19.5933,-46.9406,66.16,94,0,3.44
675,Wanning,CN,2021-10-31 01:55:23,18.8003,110.3967,78.64,84,62,9.01
676,Jaciara,BR,2021-10-31 01:55:24,-15.9653,-54.9683,71.51,90,21,2.28
677,Sao Jose De Ribamar,BR,2021-10-31 01:55:24,-2.5619,-44.0542,80.98,85,26,8.39
678,Saint-Denis,FR,2021-10-31 01:55:25,48.9167,2.3333,51.58,94,0,1.01
679,Troitsko-Pechorsk,RU,2021-10-31 01:55:25,62.7084,56.1964,22.84,97,100,2.98
680,Ngorongoro,TZ,2021-10-31 01:55:25,-3.2397,35.4875,52.83,87,17,3.38
681,Verkhoyansk,RU,2021-10-31 01:55:26,67.5447,133.385,-6.68,96,41,2.19
682,Nileshwar,IN,2021-10-31 01:55:26,12.25,75.1,78.37,88,99,3.29
683,Nkoteng,CM,2021-10-31 01:55:28,4.5167,12.0333,67.08,99,100,1.81
684,Birao,CF,2021-10-31 01:55:28,10.2849,22.7882,73.31,33,100,2.3
685,Gambela,ET,2021-10-31 01:55:28,8.25,34.5833,68.0,84,98,5.41
686,Keetmanshoop,NA,2021-10-31 01:55:29,-26.5833,18.1333,68.95,28,0,7.4
687,Rosario,AR,2021-10-31 01:54:29,-32.9468,-60.6393,81.95,50,0,1.99
688,Barra Patuca,HN,2021-10-31 01:55:29,15.8,-84.2833,79.54,70,100,13.13
689,Tondano,ID,2021-10-31 01:55:30,1.3038,124.9112,66.29,92,100,0.56
690,La Reforma,MX,2021-10-31 01:55:30,25.0833,-108.05,80.15,70,0,5.3
